ligand_id,activity_label,canonical_smiles,inchikey,pdb_id,unidock_best_score,CNNscore,CNNaffinity,CNN_VS,gnina_affinity,heavy_atoms,mol_wt,logp,is_active,ligand_efficiency,out_of_range_cnnscore,suspicious_cnnaffinity_extreme,positive_gnina_affinity,extreme_positive_gnina_affinity,suspicious_unidock_extreme_negative,extreme_unidock_negative,suspicious_unidock_positive,suspicious_ligand_efficiency_extreme,anomaly_flags,has_any_score_anomaly,rankscore_unidock_best,pct_unidock_best,rankscore_gnina_cnnscore,pct_gnina_cnnscore,rankscore_gnina_cnnaffinity,pct_gnina_cnnaffinity,rankscore_gnina_cnn_vs,pct_gnina_cnn_vs,rankscore_gnina_affinity,pct_gnina_affinity,fusion_unidock_cnnscore,fusion_unidock_cnnaffinity,fusion_cnnscore_cnnaffinity,fusion_unidock_cnnscore_cnnaffinity
845160,inactive,COc1cccc(Cn2c(-c3cccs3)noc2=O)c1,PFYCCWIFWCNYCP-UHFFFAOYSA-N,4ZZN,-6.304,0.19478,5.24334,1.0212977652,-6.38671,20.0,,,0,-0.31520000000000004,False,False,False,False,False,False,False,False,,False,6.304,0.19510796866042424,0.19478,0.5483470284731512,5.24334,0.5568507548251481,1.0212977652,0.5534110452895089,6.38671,0.3011656793426333,0.3717274985667877,0.3759793617427862,0.5525988916491497,0.43343525065290783
849175,inactive,COc1cccc(-n2nnnc2SCC(=O)NCCc2ccccc2)c1,KYXIZYGHAYDNQQ-UHFFFAOYSA-N,4QTA,-6.303,0.13266,5.88054,0.7801124363999999,-6.42404,26.0,,,0,-0.2424230769230769,False,False,False,False,False,False,False,False,,False,6.303,0.19472577871201988,0.13266,0.4058857252054271,5.88054,0.8152111599464934,0.7801124363999999,0.46550735715650676,6.42404,0.3099560481559335,0.3003057519587235,0.5049684693292567,0.6105484425759602,0.4719408879546468
4242475,inactive,CC(C)CCNC(=O)CN(C)S(=O)(=O)c1cccc2nsnc12,BYYVUPFKOSQJLJ-UHFFFAOYSA-N,4QTA,-6.302,0.02582,3.65454,0.0943602227999999,-6.41762,23.0,,,0,-0.27399999999999997,False,False,False,False,False,False,False,False,,False,6.302,0.1944391362507166,0.02582,0.033823810433785594,3.65454,0.033250525511179053,0.0943602227999999,0.020447162239633096,6.41762,0.3080450984139117,0.1141314733422511,0.11384483088094782,0.033537167972482324,0.08717115739856042
845612,inactive,CCCCC(CC)C(=O)NCc1ccccc1OC,DGHXBLQDTBOMPC-UHFFFAOYSA-N,4QTA,-6.302,0.42857,4.60034,1.9715677138,-6.56891,19.0,,,0,-0.33168421052631575,False,False,False,False,False,False,False,False,,False,6.302,0.1944391362507166,0.42857,0.8045098413911714,4.60034,0.27555895279954135,1.9715677138,0.7605579973246703,6.56891,0.3468373781769539,0.49947448882094403,0.23499904452512899,0.5400343970953564,0.42483597681380986
4246148,inactive,NC(=O)CN1C(=O)C2C3C=CC(C3)C2C1=O,KYOYVXJNUMLAIN-UHFFFAOYSA-N,4QTA,-6.301,0.2973,4.92699,1.464794127,-6.47137,16.0,,,0,-0.3938125,False,False,False,False,False,False,False,False,,False,6.301,0.19405694630231224,0.2973,0.6909994267150774,4.92699,0.41314733422510985,1.464794127,0.6684502197592204,6.47137,0.3219950315306707,0.44252818650869485,0.303602140263711,0.5520733804700937,0.43273456908083324
850955,inactive,CCC(c1nnnn1C1CCCC1)[NH+]1CCN(C(=O)c2ccco2)CC1,CJMISAWAJDLQIT-UHFFFAOYSA-O,6SLG,-6.301,0.15418,5.81516,0.8965813688000001,-0.34423,26.0,,,0,-0.24234615384615385,False,False,False,False,False,False,False,False,,False,6.301,0.19405694630231224,0.15418,0.46550735715650676,5.81516,0.7924708580164341,0.8965813688000001,0.5102235811198166,0.34423,0.0684120007643799,0.3297821517294095,0.4932639021593732,0.6289891075864704,0.48401172049175106
4242460,inactive,Cc1nc2ccc(S(=O)(=O)NCC(=O)N(C)Cc3ccco3)cc2s1,HIHGIUUKZRHKOR-UHFFFAOYSA-N,6SLG,-6.299,0.14531,5.47472,0.7955315632,-6.75191,25.0,,,0,-0.25196,False,False,False,False,False,False,False,False,,False,6.299,0.1934836613797057,0.14531,0.4408561054844258,5.47472,0.6571756162812918,0.7955315632,0.4727689661761896,6.75191,0.3949933116759029,0.31716988343206576,0.4253296388304988,0.5490158608828588,0.4305051277151411
4259543,inactive,CCOC(=O)C1CCN(C(=O)c2ccccc2N(C)S(C)(=O)=O)CC1,HRINLBBMVHGSDV-UHFFFAOYSA-N,6SLG,-6.299,0.38206,5.60938,2.1431197228,-6.94303,25.0,,,0,-0.25196,False,False,False,False,False,False,False,False,,False,6.299,0.1934836613797057,0.38206,0.7706860309573859,5.60938,0.7133575386967322,2.1431197228,0.7836804892031339,6.94303,0.45365946875597174,0.4820848461685458,0.453420600038219,0.742021784827059,0.5591757436779413
7965716,inactive,CC(CCc1ccco1)NC(=O)Cn1ncc2c1-c1ccccc1OC2,PJZGZFOFOWSCMY-UHFFFAOYSA-N,6SLG,-6.299,0.10495,5.19491,0.5452058045,-5.96929,26.0,,,0,-0.2422692307692308,False,False,False,False,False,False,False,False,,False,6.299,0.1934836613797057,0.10495,0.31740875214981845,5.19491,0.5373590674565258,0.5452058045,0.33957576915727117,5.96929,0.22759411427479456,0.2554462067647621,0.3654213644181158,0.42738390980317215,0.34941716032868336
7973774,inactive,Cc1ccc(S(=O)c2ccc(C)cc2)cc1,MJWNJEJCQHNDNM-UHFFFAOYSA-N,6SLG,-6.299,0.48306,4.81263,2.3247890478,7.6475,16.0,,,0,-0.3936875,False,False,True,False,False,False,False,False,positive_gnina_affinity,True,6.299,0.1934836613797057,0.48306,0.8371870819797439,4.81263,0.3623160710873304,2.3247890478,0.8037454614943627,-7.6475,0.0150965029619721,0.5153353716797248,0.27789986623351803,0.5997515765335372,0.4643289381489266
4250764,inactive,Cc1cc(C)n(-c2nnc(C)n2NS(C)(=O)=O)n1,NDSROSRIHKGKBP-UHFFFAOYSA-N,4QTA,-6.297,0.07332,4.52078,0.3314635896,-6.47909,18.0,,,0,-0.34983333333333333,False,False,False,False,False,False,False,False,,False,6.297,0.1929103764570992,0.07332,0.2138352761322377,4.52078,0.24804127651442767,0.3314635896,0.19912096311866997,6.47909,0.32447926619529904,0.20337282629466846,0.22047582648576342,0.2309382763233327,0.21826230970125485
7976911,inactive,COc1ccc(CCNC(=O)c2ccco2)cc1,BQMXDRZBJOWSCF-UHFFFAOYSA-N,4QTA,-6.297,0.30691,4.90811,1.5063480401,-6.41116,18.0,,,0,-0.34983333333333333,False,False,False,False,False,False,False,False,,False,6.297,0.1929103764570992,0.30691,0.7030384100898146,4.90811,0.40435696541180965,1.5063480401,0.6753296388304988,6.41116,0.3061341486718899,0.4479743932734569,0.2986336709344544,0.5536976877508122,0.43343525065290783
4262478,inactive,Cc1ccc(SC(C)c2nc(-c3ccncc3)no2)cc1,NPUKLOWPYVOFFO-UHFFFAOYSA-N,4QTA,-6.295,0.05135,4.53378,0.232809603,-6.55894,21.0,,,0,-0.2997619047619048,False,False,False,False,False,False,False,False,,False,6.295,0.1926237339957959,0.05135,0.12650487292184215,4.53378,0.2524364609210778,0.232809603,0.12134530861838333,6.55894,0.34492642843493215,0.15956430345881903,0.22253009745843685,0.18947066692145997,0.19052168927957194
842954,inactive,O=C([O-])C1[NH2+]CCc2ccccc21,OXFGRWIKQDSSLY-UHFFFAOYSA-N,4QTA,-6.294,0.35383,3.86656,1.3681049248,-6.30646,13.0,,,0,-0.4841538461538461,False,False,False,False,False,False,False,False,,False,6.294,0.19233709153449263,0.35383,0.7466080642079114,3.86656,0.05943053697687751,1.3681049248,0.6480030575195872,6.30646,0.28377603669023505,0.469472577871202,0.12588381425568507,0.40301930059239444,0.33279189757309385
856668,active,Cn1c(=O)[nH]c(=O)c2c1nc(Br)n2CCCCSc1nc2ccccc2o1,YIGXLOXFEAYUIR-UHFFFAOYSA-N,4QTA,-6.294,0.02416,5.32918,0.1287529888,-6.3295,27.0,,,1,-0.2331111111111111,False,False,False,False,False,False,False,False,,False,6.294,0.19233709153449263,0.02416,0.02770877125931588,5.32918,0.5908656602331359,0.1287529888,0.04395184406650105,6.3295,0.28817122109688514,0.11002293139690425,0.3916013758838143,0.3092872157462259,0.27030384100898147
3714740,inactive,CCC1CCc2sc(C(=O)[O-])cc2C1,NBTMCDUVHSBKQZ-UHFFFAOYSA-M,4QTA,-6.292,0.28127,4.70753,1.3240869631,-6.36637,14.0,,,0,-0.4494285714285714,False,False,False,False,False,False,False,False,,False,6.292,0.1918593540989872,0.28127,0.6743741639594879,4.70753,0.3172176571756163,1.3240869631,0.6390215937320849,6.36637,0.2961972100133766,0.4331167590292375,0.25453850563730174,0.4957959105675521,0.3944837250780304
7967811,inactive,CC1(C(=O)NC2CCCCC2)CCC(=O)N1Cc1cccnc1,BDELWGRSEYJHEJ-UHFFFAOYSA-N,6SLG,-6.292,0.17293,4.72988,0.8179381483999999,-6.56304,23.0,,,0,-0.27356521739130435,False,False,False,False,False,False,False,False,,False,6.292,0.1918593540989872,0.17293,0.5052551117905599,4.72988,0.3277278807567361,0.8179381483999999,0.48251480986050066,6.56304,0.34588190330594304,0.3485572329447736,0.25979361742786167,0.416491496273648,0.3416141155487611
7977390,inactive,O=C(COc1ccccc1F)c1ccc(O)cc1O,XHSAFGAQMLTOBV-UHFFFAOYSA-N,4QTA,-6.292,0.10761,3.81975,0.4110432974999999,-6.78067,19.0,,,0,-0.3311578947368421,False,False,False,False,False,False,False,False,,False,6.292,0.1918593540989872,0.10761,0.3281100707051405,3.81975,0.05216892795719472,0.4110432974999999,0.2547296006115039,6.78067,0.40607682017962926,0.25998471240206383,0.12201414102809095,0.1901394993311676,0.19071278425377414
3711627,inactive,O=C(CSc1nnc(NCc2ccccc2)s1)c1ccco1,LXCHIUOQNBGUQM-UHFFFAOYSA-N,4QTA,-6.291,0.29215,5.66713,1.6556520295,-6.50741,22.0,,,0,-0.28595454545454546,False,False,False,False,False,False,False,False,,False,6.291,0.19147716415058283,0.29215,0.6839289126695968,5.66713,0.7332314160137589,1.6556520295,0.7062870246512517,6.50741,0.33174087521498186,0.4377030384100898,0.4623542900821708,0.7085801643416778,0.5362124976113128
853537,inactive,CCOC(=O)C1CC[NH+](CC(=O)N2C(C)CCCC2C)CC1,BDURQXGQVQENRV-UHFFFAOYSA-O,4QTA,-6.29,0.0896,4.16504,0.373187584,-6.32381,22.0,,,0,-0.2859090909090909,False,False,False,False,False,False,False,False,,False,6.29,0.19119052168927958,0.0896,0.2681062488056564,4.16504,0.1244028282056182,0.373187584,0.23046053888782725,6.32381,0.2870246512516721,0.229648385247468,0.1577966749474489,0.19625453850563732,0.19456653290018475
865682,inactive,CCCc1cc(O)n2nc(C)nc2n1,SYUUEOSAGNFOCW-UHFFFAOYSA-N,4QTA,-6.29,0.20617,4.43118,0.9135763806,-6.49471,14.0,,,0,-0.4492857142857143,False,False,False,False,False,False,False,False,,False,6.29,0.19119052168927958,0.20617,0.5704184979935027,4.43118,0.2103955665965985,0.9135763806,0.518249570036308,6.49471,0.32791897573093826,0.38080450984139114,0.20079304414293903,0.39040703229505064,0.3240015287597936
4258001,inactive,CCN1CC[NH+](Cc2cc(Br)cc(OC)c2O)CC1,QCSGPPPPBNTAFZ-UHFFFAOYSA-O,4QTA,-6.289,0.59253,4.65872,2.7604313616,8.35343,19.0,,,0,-0.33099999999999996,False,False,True,False,False,False,False,False,positive_gnina_affinity,True,6.289,0.1909038792279763,0.59253,0.8995795910567552,4.65872,0.29734377985858973,2.7604313616,0.8568698643225683,-8.35343,0.012230078348939423,0.5452417351423657,0.24412382954328302,0.5984616854576725,0.4626090833811071
7972233,inactive,CCc1cc(C=C(Cl)Cl)oc(=O)c1C,BNVIBFNEZSQZCF-UHFFFAOYSA-N,4QTA,-6.288,0.33715,4.37687,1.4756617205000002,-6.36583,14.0,,,0,-0.4491428571428572,False,False,False,False,False,False,False,False,,False,6.288,0.19071278425377414,0.33715,0.7303649914007262,4.37687,0.1935792088668068,1.4756617205000002,0.6697878845786356,6.36583,0.29600611503917446,0.46053888782725017,0.19214599656029047,0.4619721001337665,0.3715523281737691
7965735,inactive,CCOc1ccc(N(CC(=O)OC)S(=O)(=O)c2c(C)noc2C)cc1,WBFRVAPIDHCURX-UHFFFAOYSA-N,4QTA,-6.287,0.03768,3.59175,0.13533714,-6.66628,25.0,,,0,-0.25148,False,False,False,False,False,False,False,False,,False,6.287,0.19052168927957194,0.03768,0.07318937511943435,3.59175,0.02618001146569845,0.13533714,0.049684693292566404,6.66628,0.37282629466845024,0.13185553219950313,0.1083508503726352,0.049684693292566404,0.09663035862156823
4261193,inactive,COC(=O)c1ccc(O)c(Sc2cc(C(=O)OC)ccc2O)c1,JUPVIHIKHHWIHL-UHFFFAOYSA-N,6SLG,-6.286,0.50369,5.29468,2.6668773692,14.42005,23.0,,,0,-0.2733043478260869,False,False,True,False,False,False,False,False,positive_gnina_affinity,True,6.286,0.19033059430536978,0.50369,0.8522835849417161,5.29468,0.57806229696159,2.6668773692,0.8446397859736289,-14.42005,0.005350659277660997,0.5213070896235429,0.3841964456334799,0.715172940951653,0.5402254920695585
4240511,inactive,CC(=O)c1cc(C#N)c(SCC(=O)OC(C)(C)C)nc1C,RBYBAYRGEKJMIW-UHFFFAOYSA-N,4ZZN,-6.283,0.321,5.77777,1.85466417,-6.07096,21.0,,,0,-0.29919047619047623,False,False,False,False,False,False,False,False,,False,6.283,0.18994840435696542,0.321,0.7150773934645519,5.77777,0.7775654500286643,1.85466417,0.744123829543283,6.07096,0.24364609210777757,0.45251289891075863,0.4837569271928148,0.7463214217466081,0.5608637492833939
850522,inactive,CC(=O)Nc1nc(O)c2ncn(COCCOC(C)=O)c2n1,VBHLKZHSCMQLTI-UHFFFAOYSA-N,4QTA,-6.283,0.10894,4.14664,0.4517349615999999,-6.77165,22.0,,,0,-0.2855909090909091,False,False,False,False,False,False,False,False,,False,6.283,0.18994840435696542,0.10894,0.33231416013758835,4.14664,0.12096311866997898,0.4517349615999999,0.27842537741257406,6.77165,0.4024460156697879,0.2611312822472769,0.1554557615134722,0.22663863940378368,0.21440856105484427
851101,inactive,O=S(=O)(Cc1ccccc1)N1CCC(c2nc(-c3cccs3)no2)CC1,CACGICJDAQUQPD-UHFFFAOYSA-N,4ZZN,-6.283,0.02993,4.37026,0.1308018818,32.15306,26.0,,,0,-0.24165384615384616,False,False,True,True,False,False,False,False,positive_gnina_affinity;extreme_positive_gnina_affinity,True,6.283,0.18994840435696542,0.02993,0.047678196063443534,4.37026,0.19013949933116758,0.1308018818,0.04643607873112937,-32.15306,0.0022931396904261416,0.11881330021020448,0.1900439518440665,0.11890884769730556,0.14258869991719217
11114227,inactive,CCCn1c(=O)c(C)cn2nc(N)nc12,UQDVRVNMIJAGRK-UHFFFAOYSA-N,4QTA,-6.282,0.26821,3.85194,1.0331288274,-1.00698,15.0,,,0,-0.4188,False,False,False,False,False,False,False,False,,False,6.282,0.18956621440856106,0.26821,0.6581310911523027,3.85194,0.05713739728645137,1.0331288274,0.5572329447735525,1.00698,0.07605579973246704,0.4238486527804319,0.12335180584750621,0.35763424421937706,0.30161156761577174
7973793,inactive,O=C(CNC(=O)c1ccco1)OCc1ccc(Cl)cc1,VSGWVFGLLDGGFQ-UHFFFAOYSA-N,4QTA,-6.281,0.62775,4.61201,2.8951892775,-6.33508,20.0,,,0,-0.31405,False,False,False,False,False,False,False,False,,False,6.281,0.18937511943435886,0.62775,0.9130517867380088,4.61201,0.2799541372061915,2.8951892775,0.8679533728262947,6.33508,0.2896999808905026,0.5512134530861839,0.23466462832027518,0.5965029619721002,0.4607936811261864
4257545,inactive,CC1(C)CC(CC(=O)Nc2ccccn2)C(=O)O1,RTXHLBOPZYJIIK-UHFFFAOYSA-N,4QTA,-6.28,0.13829,4.16536,0.5760276343999999,-6.36686,18.0,,,0,-0.3488888888888889,False,False,False,False,False,False,False,False,,False,6.28,0.1890884769730556,0.13829,0.4202178482705905,4.16536,0.12459392317982038,0.5760276343999999,0.35811198165488245,6.36686,0.296579399961781,0.30465316262182307,0.15684120007643798,0.2724058857252054,0.2446334161411555
861090,inactive,CC(C)CCNC(=O)c1c(N)n(CC2CCCO2)c2nc3ccccc3nc12,BNMHIXQQVOUKIS-UHFFFAOYSA-N,4ZZN,-6.28,0.04439,5.0106,0.222420534,-2.87637,28.0,,,0,-0.22428571428571428,False,False,False,False,False,False,False,False,,False,6.28,0.1890884769730556,0.04439,0.09822281673991974,5.0106,0.4500286642461303,0.222420534,0.11179055990827441,2.87637,0.10147143130135677,0.14365564685648768,0.319558570609593,0.274125740493025,0.24577998598636855
4244498,inactive,O=C(c1cc(-c2cccs2)on1)N1CCCCC1,LCIGQGPHUWDYGN-UHFFFAOYSA-N,4QTA,-6.279,0.14486,4.26853,0.6183392557999999,-6.3413,18.0,,,0,-0.34883333333333333,False,False,False,False,False,False,False,False,,False,6.279,0.18870628702465125,0.14486,0.43932734569080834,4.26853,0.15937320848461686,0.6183392557999999,0.38295432830116566,6.3413,0.29122874068412,0.3140168163577298,0.17403974775463404,0.2993502770877126,0.26246894706669216
4260544,inactive,Nc1c(C(=O)N2CCOCC2)sc(=S)n1-c1ccccc1,RDKNLTNGGDDCSS-UHFFFAOYSA-N,6SLG,-6.279,0.03886,4.38502,0.1704018772,-7.06031,21.0,,,0,-0.299,False,False,False,False,False,False,False,False,,False,6.279,0.18870628702465125,0.03886,0.07672463214217466,4.38502,0.19606344353143512,0.1704018772,0.07242499522262565,7.06031,0.48824765908656603,0.13271545958341296,0.1923848652780432,0.1363940378368049,0.15383145423275368
3712548,inactive,O=C(CN1CC[NH2+]CC1)Nc1ccccc1Cl,PEUDTGQBHWMHRS-UHFFFAOYSA-O,4QTA,-6.278,0.39259,4.21076,1.6531022684,0.9564,17.0,,,0,-0.3692941176470588,False,False,True,False,False,False,False,False,positive_gnina_affinity,True,6.278,0.1882285495891458,0.39259,0.7787120198738773,4.21076,0.13969042614179247,1.6531022684,0.7057137397286452,-0.9564,0.05637301738964265,0.48347028473151155,0.16395948786546916,0.4592012230078349,0.3688769985349385
4240579,inactive,CCCCCn1c(=O)[nH]c2cc(C(=O)NCCC[NH+]3CCC(C)CC3)ccc2c1=O,IZPXWGDEYNJJII-UHFFFAOYSA-O,4QTA,-6.278,0.21644,6.61832,1.4324691808,-6.36934,30.0,,,0,-0.20926666666666666,False,False,False,False,False,False,False,False,,False,6.278,0.1882285495891458,0.21644,0.5891458054653163,6.61832,0.9629275750047773,1.4324691808,0.6604242308427288,6.36934,0.2975348748327919,0.38868717752723103,0.5755780622969615,0.7760366902350468,0.5801006433530799
4259898,inactive,CNC(=O)Nc1cccc(C(F)(F)F)c1,SPOVEJAPXRPMBI-UHFFFAOYSA-N,4QTA,-6.278,0.16651,3.87659,0.6454910009,-6.37462,15.0,,,0,-0.4185333333333333,False,False,False,False,False,False,False,False,,False,6.278,0.1882285495891458,0.16651,0.4920695585706096,3.87659,0.06248805656411236,0.6454910009,0.3997706860309574,6.37462,0.2992547296006115,0.3401490540798777,0.1253583030766291,0.27727880756736095,0.24759538824128927
4252566,inactive,CC(=O)N[C@H](Cc1ccc(O)cc1)C(=O)[O-],CAHKINHBCWCHCF-SNVBAGLBSA-M,4QTA,-6.276,0.59744,4.50905,2.693886832,-6.54804,16.0,,,0,-0.39225,False,False,False,False,False,False,False,False,,False,6.276,0.18775081215364037,0.59744,0.9021593732084846,4.50905,0.24144849990445252,2.693886832,0.8492260653544812,6.54804,0.342633288744506,0.5449550926810625,0.21459965602904646,0.5718039365564686,0.4437862284221925
7973397,inactive,CCOC(=O)C1CCCN(C(=O)CCc2ccccc2)C1,LVMVVNGUHQMRGQ-UHFFFAOYSA-N,4QTA,-6.276,0.12504,4.64892,0.5813009568000002,-6.63796,21.0,,,0,-0.2988571428571428,False,False,False,False,False,False,False,False,,False,6.276,0.18775081215364037,0.12504,0.3852474679915918,4.64892,0.29371297534874835,0.5813009568000002,0.36097840626791516,6.63796,0.36403592585515,0.2864991400726161,0.24073189375119436,0.3394802216701701,0.2889037518313269
4243302,inactive,CCCc1nnc(NC(=O)CN2C(=O)C3C4C=CC(C4)C3C2=O)s1,VPEGOZPEWSTGEE-UHFFFAOYSA-N,4QTA,-6.275,0.05805,4.02373,0.2335775264999999,-6.34046,24.0,,,0,-0.26145833333333335,False,False,False,False,False,False,False,False,,False,6.275,0.1874641696923371,0.05805,0.15421364418115804,4.02373,0.08885916300401299,0.2335775264999999,0.12230078348939423,6.34046,0.29084655073571564,0.17083890693674758,0.13816166634817503,0.12153640359258552,0.14351232562583605
3715823,inactive,COc1cc(OC)cc(C(=O)N2CCN(c3ncccn3)CC2)c1,JPMQYIZGIQYGGF-UHFFFAOYSA-N,5WP1,-6.274,0.1145,4.3018,0.4925561,-6.29216,24.0,,,0,-0.2614166666666667,False,False,False,False,False,False,False,False,,False,6.274,0.18727307471813492,0.1145,0.35237913242881713,4.3018,0.16988343206573667,0.4925561,0.3070896235429008,6.29216,0.2812918020256067,0.26982610357347603,0.17857825339193578,0.2611312822472769,0.2365118797375629
7972183,inactive,CCSc1nnc(-c2ccc(Cl)cc2Cl)o1,ZVXDKXMLYYUAIV-UHFFFAOYSA-N,4QTA,-6.273,0.33484,5.37721,1.8005049964000002,-6.37305,16.0,,,0,-0.3920625,False,False,False,False,False,False,False,False,,False,6.273,0.18708197974393273,0.33484,0.7276896617618956,5.37721,0.6124593923179821,1.8005049964000002,0.7330403210395566,6.37305,0.29868144467800495,0.4573858207529142,0.3997706860309574,0.6700745270399389,0.5090770112746035
849436,inactive,COc1ccc(OC)c(NC(=O)CC[NH+]2CCCC(C)C2)c1,YVHQGBQMZABFIK-UHFFFAOYSA-O,4QTA,-6.272,0.02594,3.50507,0.0909215158,-6.59658,22.0,,,0,-0.2850909090909091,False,False,False,False,False,False,False,False,,False,6.272,0.18689088476973056,0.02594,0.03430154786929104,3.50507,0.019491687368622206,0.0909215158,0.017962927575004776,6.59658,0.3542900821708389,0.1105962163195108,0.10319128606917638,0.02689661761895662,0.08022804000254793
844000,inactive,COc1cc2cc(C(c3nnnn3C3CCCC3)[NH+](C)C3CCCCC3)c(O)nc2cc1OC,NBOKFGRVUHMWFU-UHFFFAOYSA-O,4ZZN,-6.271,0.01012,4.45025,0.04503653,-6.54872,34.0,,,0,-0.18444117647058822,False,False,False,False,False,False,False,False,,False,6.271,0.18669978979552837,0.01012,0.0022931396904261416,4.45025,0.21880374546149436,0.04503653,0.0024842346646283204,6.54872,0.3430154786929104,0.09449646474297725,0.20275176762851138,0.11054844257596025,0.13593222498248295
4250105,inactive,COc1cc2c(cc1OC)C(C(=O)N1CCCCC1)C(c1ccccc1F)N(C)C2=O,MVMFYRVWXKOLJG-UHFFFAOYSA-N,5WP1,-6.27,0.05667,3.96853,0.2248965950999999,-6.4339,31.0,,,0,-0.20225806451612902,False,False,False,False,False,False,False,False,,False,6.27,0.1865086948213262,0.05667,0.14714313013567742,3.96853,0.0772023695776801,0.2248965950999999,0.1137015096502962,6.4339,0.312631377794764,0.16682591247850181,0.13185553219950316,0.11217274985667877,0.1369513981782279
3714551,inactive,COCCNC(=O)COc1ccc(Nc2ccccc2)cc1,APXDXQYAJLYREW-UHFFFAOYSA-N,4QTA,-6.269,0.54451,5.49559,2.9924037109,-6.49963,22.0,,,0,-0.28495454545454546,False,False,False,False,False,False,False,False,,False,6.269,0.186317599847124,0.54451,0.8761704567169883,5.49559,0.6653927001719855,2.9924037109,0.879036881330021,6.49963,0.32963883049875786,0.5312440282820562,0.42585515000955476,0.7707815784444869,0.575960252245366
4240046,inactive,CCNc1ncc2nc(-c3ccccc3)c(=O)n(CCOC)c2n1,OHHDIZQQOHJVMZ-UHFFFAOYSA-N,6SLG,-6.268,0.14327,5.85122,0.8383042894,-4.61919,24.0,,,0,-0.26116666666666666,False,False,False,False,False,False,False,False,,False,6.268,0.18603095738582076,0.14327,0.4361742786164724,5.85122,0.8048920313395758,0.8383042894,0.49034970380278997,4.61919,0.13453086183833365,0.3111026180011466,0.49546149436269826,0.6205331549780241,0.4756990891139563
4240929,inactive,O=C(NC1CCCC1)C1CCN(S(=O)(=O)N2CCCCC2)CC1,APXSEKISZHXXEE-UHFFFAOYSA-N,4QTA,-6.268,0.09924,4.12237,0.4091039988,-6.53367,23.0,,,0,-0.27252173913043476,False,False,False,False,False,False,False,False,,False,6.268,0.18603095738582076,0.09924,0.29944582457481367,4.12237,0.11484807949550926,0.4091039988,0.2539652207146952,6.53367,0.33785591438945156,0.24273839098031721,0.150439518440665,0.20714695203516148,0.2001082871520479
3715807,inactive,O=C(CSc1n[nH]c(-c2ccncc2)n1)NC1CCS(=O)(=O)C1,WXQBPMRHHKDTOB-UHFFFAOYSA-N,4QTA,-6.267,0.02232,3.67075,0.08193114,-6.58374,23.0,,,0,-0.2724782608695652,False,False,False,False,False,False,False,False,,False,6.267,0.1856487674374164,0.02232,0.023791324288171222,3.67075,0.03535257022740302,0.08193114,0.013949933116759029,6.58374,0.35142365755780625,0.1047200458627938,0.11050066883240971,0.02957194725778712,0.0815975539843302
4260340,inactive,CCOc1ccc(S(=O)(=O)Nc2cccnc2)cc1,OMJTYZGZLCBXTA-UHFFFAOYSA-N,4QTA,-6.267,0.27322,4.61849,1.2618638378000002,-6.50156,19.0,,,0,-0.32984210526315794,False,False,False,False,False,False,False,False,,False,6.267,0.1856487674374164,0.27322,0.6634817504299637,4.61849,0.2818650869482133,1.2618638378000002,0.6229696158991018,6.50156,0.33002102044716225,0.42456525893369007,0.23375692719281482,0.4726734186890885,0.37699853493853114
4264512,inactive,COc1ccc(NC(=O)CC[NH+]2CCCC(C)C2)cc1,IIJYNMNZMFTBEF-UHFFFAOYSA-O,4QTA,-6.266,0.67607,5.11974,3.4613026218,-6.49315,20.0,,,0,-0.3133,False,False,False,False,False,False,False,False,,False,6.266,0.18526657748901204,0.67607,0.9300592394420026,5.11974,0.5058283967131665,3.4613026218,0.918593540989872,6.49315,0.32734569080833176,0.5576629084655074,0.3455474871010893,0.7179438180775846,0.5403847378813937
848948,inactive,CCSc1nnc(-c2ccc(OC)cc2)o1,RWIXHUVOMHDDPG-UHFFFAOYSA-N,4QTA,-6.266,0.75431,5.19158,3.9160607098,-6.30949,16.0,,,0,-0.391625,False,False,False,False,False,False,False,False,,False,6.266,0.18526657748901204,0.75431,0.962545385056373,5.19158,0.5358303076629085,3.9160607098,0.9474488820944009,6.30949,0.28454041658704377,0.5739059812726925,0.3605484425759603,0.7491878463596408,0.5612140900694312
7966445,inactive,CCn1cc(C(=O)NCC[NH+](CC)CC)c(=O)c2cc(S(=O)(=O)N(C)C)ccc21,KHNRFUKVSKGILW-UHFFFAOYSA-O,6SLG,-6.264,0.62013,7.08782,4.3953698166,1.52292,29.0,,,0,-0.216,False,False,True,False,False,False,False,False,positive_gnina_affinity,True,6.264,0.18497993502770876,0.62013,0.9105675520733805,7.08782,0.9938849608255302,4.3953698166,0.9694248041276514,-1.52292,0.05121345308618383,0.5477737435505446,0.5894324479266195,0.9522262564494554,0.6964774826422065
4252342,inactive,CC1(C)CC(OC(=O)c2ccco2)CC(C)(C)N1[O-],TUDYKODWHUKMQT-UHFFFAOYSA-N,4QTA,-6.263,0.19534,4.18642,0.8177752828000001,-6.4253,19.0,,,0,-0.32963157894736844,False,False,False,False,False,False,False,False,,False,6.263,0.1847888400535066,0.19534,0.5501624307280718,4.18642,0.13013567743168356,0.8177752828000001,0.4821326199120963,6.4253,0.3101471431301357,0.3674756353907892,0.15746225874259506,0.34014905407987767,0.2883623160710873
